id,smiles,delta_eps,delta_eps_am1,delta_eps_r2scan3c
de_cp_0757,CCCCCC3CCC(CCc2ccc(c1ccc(Br)cc1)cc2)CC3,7.6,2.363361221,4.742631555
de_cp_0758,CCCCCC3CCC(CCc2ccc(c1ccc(C#N)cc1)cc2)CC3,13,9.435338677,24.69145565
de_cp_0759,CCCCCC3CCC(c2ccc(c1ccccc1)cc2)CC3,0,0.541609437,0.956700849
de_cp_0760,CCCCCC3CCC(c2ccc(c1ccc(C)cc1)cc2)CC3,0,0.48912356,0.664636279
de_cp_0761,CCCCCC3CCC(c2ccc(c1ccc(F)cc1)cc2)CC3,7.3,3.157454956,3.893134879
de_cp_0762,CCCCCC3CCC(c2ccc(c1ccc(OC(F)(F)(F))cc1)cc2)CC3,9,6.444244383,5.526144668
de_cp_0763,CCCCCC3CCC(c2ccc(c1ccc(OC(F)(F))cc1)cc2)CC3,9,4.064416511,6.164811221
de_cp_0764,CCCCCC3CCC(c2ccc(c1ccc(C(F)(F)(F))cc1)cc2)CC3,13,11.46088705,10.82344184
de_cp_0765,CCCCCC3CCC(c2ccc(c1ccc(C#N)cc1)cc2)CC3,11,13.86287785,30.75189697
de_cp_0766,CCCCCC3CCC(c2ccc(c1ccc(S(=O)(=O)(F))cc1)cc2)CC3,27.1,23.32613412,30.39961029
de_cp_0767,CCCC3CCC(c2ccc(c1ccc(F)cc1)cc2)CC3,7.3,3.588504093,4.034017746
de_cp_0768,CCCC3CCC(c2ccc(c1ccc(F)c(F)c1)cc2)CC3,9.3,6.376132055,6.371709399
de_cp_0769,CCCC3CCC(c2ccc(c1cc(F)c(F)c(F)c1)cc2)CC3,12.6,12.45824545,11.29509733
de_cp_0770,CCCC3CCC(c2ccc(c1cc(F)c(F)c(F)c1)c(F)c2)CC3,15.2,14.2457519,12.92758095
de_cp_0771,CCCC3CCC(c2cc(F)c(c1cc(F)c(F)c(F)c1)c(F)c2)CC3,20.5,18.85242806,16.13466344
de_cp_0772,C/C=C/C3CCC(c2ccc(c1ccc(F)c(F)c1)cc2)CC3,3.2,6.788839643,6.30745876
de_cp_0773,CCCC3CCC(c2ccc(c1cc(F)c(OCC(F)(F)F)c(F)c1)cc2)CC3,12.2,10.21514397,8.802328545
de_cp_0774,CCCC3CCC(c2ccc(c1cc(F)c(O/C=C(F)/F)c(F)c1)cc2)CC3,12.5,13.83523617,10.64644893
de_cp_0775,CCCC3CCC(c2ccc(c1cnc(F)nc1)cc2)CC3,17.7,18.8590804,22.68129565
de_cp_0776,C/C=C/C3COC(c2cc(F)c(C#Cc1ccc(F)c(F)c1)c(F)c2)OC3,20.8,24.23987232,18.33346688
de_cp_0777,CCCC3CCC(c2ccc(C(F)(F)Oc1cc(F)c(F)c(F)c1)cc2)CC3,10.2,19.23894176,14.30333909
de_cp_0778,CCC/C=C/C2CCC(c1ccc(C#N)cc1)CC2,13.03,14.86479938,30.51472516
de_cp_0779,C/C=C/CCC2CCC(c1ccc(C#N)cc1)CC2,13.13,14.69661595,30.50076424
de_cp_0780,CCCCCc0ccc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,39.5,38.48640443,31.10803139
de_cp_0781,CCCCCc0cc(F)c(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)c(F)c1)cc0,54.6,46.74476086,34.85278536
de_cp_0782,CCCCCc0cc(F)c(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,57.4,40.54107177,30.25548168
de_cp_0783,CCCCCc0ccc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)cc0,52.8,51.272097,41.41368101
de_cp_0784,CCCCCc0ccc(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,37.1,37.92197432,28.93935725
de_cp_0785,CCCCCc0cc(F)c(C#Cc1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)c(F)c1)cc0,47.5,43.93845428,31.09833392
de_cp_0786,CCCCCc0cc(F)c(C#Cc1cc(F)c(C(F)(F)Oc2cc(F)c(F)c(F)c2)c(F)c1)cc0,38.6,37.45367576,29.53473446
de_cp_0787,CCCCCc0ccc(C#Cc1cc(F)c(C(F)(F)Oc2cc(F)c(F)c(F)c2)c(F)c1)cc0,32.6,35.717188,27.33701171
de_cp_0788,CCCCCc0cc(F)c(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)c(F)c0,62.1,53.39321221,39.7462186
de_cp_0789,CCCCOc0cc(F)c(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,43.4,45.64422181,41.68854719
de_cp_0790,CCCCOc0cc(F)c(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)cc0,58.9,58.03220941,53.02742392
de_cp_0791,CCCCc0ccc(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,36.9,39.45025091,30.07102952
de_cp_0792,CCCOc0ccc(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,38.8,42.73269603,40.80610682
de_cp_0793,CCCCCc0ccc(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)cc0,50.1,49.71893923,40.34560901
de_cp_0794,CCCCCc0ccc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)c(F)c1)cc0,60.3,54.809535,43.17162315
de_cp_0795,CCCCCc0cc(F)c(c1ccc(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,42.9,38.98188784,30.92402841
de_cp_0796,CCCCOc0ccc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,39.8,42.05242501,40.65916943
de_cp_0797,CCCCOc0ccc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)cc0,51.9,55.85268099,53.06604842
de_cp_0798,CCCc0cc(F)c(C#Cc1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)c(F)c1)cc0,55.2,41.78003171,29.93564544
de_cp_0799,CCCCCc0cc(F)c(c1cc(F)c(C(F)(F)Oc2cc(F)c(C#Cc3cc(F)c(F)c(F)c3)c(F)c2)c(F)c1)cc0,52.1,46.28047795,31.24287123
de_cp_0800,CCCCCc0cc(F)c(C#Cc1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,47.9,,39.0008045
de_cp_0801,CCCCOc0ccc(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)cc0,50.1,54.7519063,52.32776379
de_cp_0802,CCCCOc0cc(F)c(c1ccc(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,40.1,41.41663685,38.20346591
de_cp_0803,CCCCOc0ccc(C#Cc1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)c(F)c1)cc0,n/r,41.1406397,38.76588829
de_cp_0804,CCCCCc0cnc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)nc0,56.8,51.69129345,42.28392091
de_cp_0805,CCCCCc0ccc(c1ccc(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)cc0,25.6,30.26523281,23.01293738
de_cp_0806,CCCCCc0ccc(c1cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)c(F)c1)cc0,48.9,43.77089294,33.73214778
de_cp_0807,CCCCCc0cc(F)c(C#Cc1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)cc0,57.4,50.99495324,38.85567675
de_cp_0808,CCCCCc0cc(F)c(C#Cc2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc0,38.6,37.45367576,29.53473446
de_cp_0809,CCCc0cc1sc(c2cc(F)c(c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)cc2)nc1cc0,34,34.49173295,23.70833436
de_cp_0810,CCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)c(F)c1)OC0,54.57,49.66447361,37.38142762
de_cp_0811,CCCCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)cc3)cc2)c(F)c1)OC0,35.8,32.21857487,23.75655504
de_cp_0812,CCCCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)cc3)c(F)c2)c(F)c1)OC0,36.97,11.09902743,-2.129629951
de_cp_0813,CCOCC0COC(c1cc(F)c(c3cc(F)c(F)c(F)c3)cc1)OC0,37.43,17.3621748,16.57486065
de_cp_0814,CCOCC0COC(c1cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)cc1)OC0,42.57,22.86229361,20.23568956
de_cp_0815,CCOCC0COC(c1cc(F)c(c2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)cc1)OC0,41.8,37.65541162,29.26908191
de_cp_0816,CCOCC0COC(c1ccc(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)cc2)cc1)OC0,43.9,40.62106183,32.6342921
de_cp_0817,CCOCC0COC(c1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1)OC0,57.9,36.21036964,24.49118329
de_cp_0818,CCOCC0COC(c1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(C(F)(F)(F))c(F)c3)c(F)c2)cc1)OC0,67.8,65.04793223,49.5728134
de_cp_0819,CCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)cc3)cc2)cc1)OC0,36.6,44.96154377,33.03650185
de_cp_0820,CCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)cc3)c(F)c2)c(F)c1)OC0,46.1,37.99410135,29.16834584
de_cp_0821,CCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(OC(F)(F)(F))cc3)cc2)c(F)c1)OC0,44.6,45.15813036,36.55523509
de_cp_0822,CCOCC0COC(c1cc(F)c(C(=O)Oc2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)c(F)c1)OC0,61.8,,36.52392932
de_cp_0823,CCOCC0COC(c1cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(c4cc(F)c(F)c(F)c4)cc3)c(F)c2)cc1)OC0,61,44.25861313,30.0102617
de_cp_0824,COCCC0COC(c2cc(F)c(C(F)(F)Oc3cc(F)c(c4cc(F)c(F)c(F)c4)cc3)c(F)c2)OC0,47.8,48.12365253,36.94247194
de_cp_0825,CCOCC0COC(c1cc(F)c(C(F)(F)Oc2cc(F)c(c3cc(F)c(F)c(F)c3)cc2)c(F)c1)CC0,40.1,39.57357375,30.77604652
de_cp_0826,CCCC0CCC(C2CCC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)CC2)CC0,21.2,23.1384853,17.82425707
de_cp_0827,CCCC0CCC(C2COC(C4CCC(c6cc(F)c(F)c(F)c6)OC4)OC2)CC0,21.7,23.61426384,24.85693428
de_cp_0828,CCC0COC(C2CCC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)OC2)OC0,35.8,,35.46604334
de_cp_0829,CCC0CCC(C2CCC(c4cc(F)c(F)c(F)c4)OC2)OC0,14.2,23.13967531,21.83845903
de_cp_0830,CCCCC0CCC(C2COC(C4CCC(c6cc(F)c(F)c(F)c6)OC4)OC2)CC0,21.3,5.912951832,6.590328211
de_cp_0831,CCCC0CCC(C2COC(c4cc(F)c(F)c(F)c4)OC2)OC0,21.6,29.65971031,28.87392598
de_cp_0832,CCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)OC2)OC0,35,31.38393284,22.44855487
de_cp_0833,CCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)OC2)OC0,33.5,41.65141763,32.35293769
de_cp_0834,CCCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)OC2)OC0,31,44.97669963,37.84186438
de_cp_0835,CCCCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)OC2)OC0,31,22.26366906,18.35037901
de_cp_0836,CCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(OC(F)(F)F)c(F)c6)c(F)c4)OC2)OC0,34,19.6379743,17.1192563
de_cp_0837,CCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(OC(F)(F)F)c(F)c6)c(F)c4)OC2)OC0,34,22.44598861,16.49779498
de_cp_0838,CCCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(OC(F)(F)F)c(F)c6)c(F)c4)OC2)OC0,34,22.77359271,17.35635241
de_cp_0839,CCCCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(OC(F)(F)F)c(F)c6)c(F)c4)OC2)OC0,34,26.97339581,21.81798956
de_cp_0840,CCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(C(F)(F)F)c(F)c6)c(F)c4)OC2)OC0,45,40.47063504,30.97616554
de_cp_0841,CCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(C(F)(F)F)cc6)c(F)c4)OC2)OC0,30,45.10363955,36.31255506
de_cp_0842,CCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(C(F)(F)F)cc6)c(F)c4)OC2)OC0,28,28.90512239,23.82197125
de_cp_0843,CCCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(C(F)(F)F)cc6)c(F)c4)OC2)OC0,27,18.38209656,17.68051736
de_cp_0844,CCCCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(C(F)(F)F)cc6)c(F)c4)OC2)OC0,26,31.37106151,40.74528214
de_cp_0845,CCCC0CCC(C2COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)cc4)OC2)OC0,29,37.09785797,28.47896621
de_cp_0846,CCCC0CCC(C2COC(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)OC2)OC0,24,23.52704568,21.94587336
de_cp_0847,CCCC0CCC(C2COC(c4cc(F)c(c6cc(F)c(F)c(F)c6)c(F)c4)OC2)OC0,34,15.26417849,30.48272392
de_cp_0848,CCCC0CCC(C2COC(C4CCC(c6cc(F)c(F)c(F)c6)CC4)OC2)OC0,22,13.88186172,14.83228143
de_cp_0849,CCCC0CCC(C2COC(c4ccc(c6cc(F)c(F)c(F)c6)cc4)OC2)OC0,26,19.68029129,19.49282292
de_cp_0850,CCCC0CCC(C2CCC(C4COC(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)OC4)OC2)CC0,30,23.99441746,18.44294182
de_cp_0851,CCCC0CCC(C2CCC(C4COC(c6cc(F)c(F)c(F)c6)OC4)OC2)CC0,21,25.1041307,25.17857926
de_cp_0852,CCCCC0CCC(C2CCC(C4COC(c6cc(F)c(F)c(F)c6)OC4)OC2)CC0,22,3.202432836,3.85281045
de_cp_0853,CCCC0CCC(C2CCC(C4COC(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)OC4)CC2)OC0,31,33.09110004,28.49477015
de_cp_0854,CCCC01COC(C4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,42.1,25.73491185,29.95265169
de_cp_0855,CCC01COC(C4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,47.9,26.17922185,30.32250892
de_cp_0856,CCCCC01COC(C4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,40.1,25.12542756,29.74729736
de_cp_0857,CCCCCC01COC(C4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,37.9,24.28606755,29.20868584
de_cp_0858,CCCCCCC01COC(C4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,34.1,23.71428614,28.50411835
de_cp_0859,CCCCCC01COC(CCC4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,30.6,22.74358037,25.9187856
de_cp_0860,CCCCCC01COC(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)(OC0)OC1,52.1,49.34860242,42.22528915
de_cp_0861,CCCCCC01COC(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)cc8)c(F)c6)cc4)(OC0)OC1,38.8,37.95509334,32.33357035
de_cp_0862,CCCC01COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)(OC0)OC1,46.1,45.83703675,38.3991703
de_cp_0863,CCCC01COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)cc6)c(F)c4)(OC0)OC1,35.2,36.37851278,30.34642714
de_cp_0864,CCCC01COC(C4CCC(COc6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,29.8,24.69229858,31.33027801
de_cp_0865,CCCC01COC(c4cc(F)c(F)c(F)c4)(OC0)OC1,32.1,30.74856433,32.76997717
de_cp_0866,CCCCCC01COC(C(F)(F)Oc4cc(F)c(F)c(F)c4)(OC0)OC1,20.6,32.58570987,30.87857988
de_cp_0867,CCCCCC0CCC(C23COC(c6cc(F)c(F)c(F)c6)(OC2)OC3)CC0,20.2,23.78967137,28.12296213
de_cp_0868,CCCCCC01COC(c4cc(F)c(c6cc(F)c(F)c(F)c6)cc4)(OC0)OC1,36.1,32.07358651,32.86116112
de_cp_0869,CCCCCC01COC(C4CCC(C6CC=C(C(F)(F)F)CC6)CC4)(OC0)OC1,28.5,20.79204392,23.12450003
de_cp_0870,CCCC01COC(C4CCC(C(=O)Oc6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,39.9,13.1152116,9.753942855
de_cp_0871,CCCCC01COC(C(=O)OC4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,34.2,21.00347658,17.05856262
de_cp_0872,CCCCCC01COC(C(=O)OC4CCC(c6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,32.2,20.5803555,16.96659887
de_cp_0873,CCCCCC01COC(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)(OC0)OC1,36.9,28.39727725,26.62484136
de_cp_0874,CCCCCC01COC(c4ccc(C(F)(F)Oc6cc(F)c(F)c(F)c6)cc4)(OC0)OC1,35.1,34.27871268,30.36695047
de_cp_0875,CCCCCC01COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)cc4)(OC0)OC1,39.2,38.27068647,34.30623025
de_cp_0876,CCCCC01COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)(OC0)OC1,44.1,44.97149509,38.8625093
de_cp_0877,CCCCCC01COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)(OC0)OC1,43.5,44.01532545,37.58020104
de_cp_0878,CCCCCC01COC(c4cc(F)c(c6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)cc4)(OC0)OC1,41.5,33.82325647,32.49523053
de_cp_0879,CCCCCC01COC(c4ccc(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)cc6)cc4)(OC0)OC1,35.2,38.6408028,34.67003869
de_cp_0880,CCCCC01COC(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)(OC0)OC1,63.2,47.32610847,41.53893971
de_cp_0881,CCCCCC01COC(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)(OC0)OC1,44.1,45.79810746,40.13449328
de_cp_0882,CCCCCC01COC(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(c%10cc(F)c(F)c(F)c%10)cc8)c(F)c6)cc4)(OC0)OC1,55.2,54.80722793,45.43266004
de_cp_0883,CCCc0ccc(c2ccc(CCc4cc(F)c(F)c(F)c4)c(F)c(F)2)cc0,14.1,0.140781149,-0.284696701
de_cp_0884,CCCc0ccc(c2ccc(OCC(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c(F)2)cc0,12.8,3.338072951,6.029344113
de_cp_0885,CCCC0CCC(c2ccc(c4ccc(OCC(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c(F)4)cc2)CC0,11.1,2.430689356,4.170750896
de_cp_0886,CCCc0ccc(c2ccc(CCC(F)(F)Oc4cc(F)c(C(F)(F)F)c(F)c4)c(F)c(F)2)cc0,21.4,23.29773998,15.95072385
de_cp_0887,CCCc0ccc(c2ccc(C=CC(F)(F)Oc4cc(F)c(c6cc(F)c(F)c(F)c6)cc4)c(F)c(F)2)cc0,19.9,26.34808338,22.38737226
de_cp_0888,CCCC0CCC(c2ccc(C(F)(F)Oc4ccc(S(F)(F)(F)(F)F)cc4)c(F)c(F)2)CC0,16.4,,0.005805074
de_cp_0889,CCCC0CCC(C=CC2CCC(C(F)(F)Oc4cc(F)c(F)c(F)c4)CC2)CC0,12.2,7.720764086,6.846288822
de_cp_0890,CCCC0CCC(C=CC2CCC(C(F)(F)Oc4cc(F)c(C(F)(F)F)cc4)CC2)CC0,15.5,15.70518429,9.54683826
de_cp_0891,CCCC0CCC(C2CCC(C=CC4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)CC2)CC0,12.2,9.225525304,7.050854942
de_cp_0892,CCCC0CCC(C2CCC(C=CC4CCC(C(F)(F)Oc6cc(F)c(C(F)(F)F)c(F)c6)CC4)CC2)CC0,18.1,18.13396732,13.18117961
de_cp_0893,CCCC0CCC(C=CC2CCC(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)CC2)CC0,12.2,8.234747282,6.817424418
de_cp_0894,CCCC0CCC(C2CCC(C4CCC(C(F)(F)Oc6cc(F)c(F)c(F)c6)CC4)CC2)CC0,14.1,11.32368271,8.22263081
de_cp_0895,CCCCCc0cnc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)cc2)nc0,56.6,53.77198312,40.88035523
de_cp_0896,CCCCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)cc2)nc0,48.6,42.44373964,32.71282202
de_cp_0897,CCCCCc0cnc(c2cc(F)c(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)cc2)nc0,49.9,47.55183314,37.3062205
de_cp_0898,CCCC0CCC(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)c(F)c2)OC0,52.3,43.36200219,30.21947881
de_cp_0899,CCCC0CCC(c2ccc(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)CC0,23.4,28.8523183,22.00674297
de_cp_0900,CCCCCc0ccc(c2cc(F)c(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)cc2)cc0,36.7,37.76909132,27.48991238
de_cp_0901,CCCCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)cc2)cc0,39,38.72804459,27.01446782
de_cp_0902,CCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)cc2)cc0,45.2,36.31102336,26.73318772
de_cp_0903,CCCCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(OC(F)(F)F)cc8)cc6)c(F)c4)cc2)cc0,30.9,36.72472788,25.9522197
de_cp_0904,CCCCCc0ccc(c2cc(F)c(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)c(F)c4)cc2)cc0,43.6,41.90129378,30.36538826
de_cp_0905,CCCCCc0ccc(c2cc(F)c(C(F)(F)Oc4cc(F)c(c6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)cc4)c(F)c2)cc0,39.7,37.21166567,26.58536485
de_cp_0906,CCCCCc0ccc(c2cc(F)c(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(c%10cc(F)c(F)cc%10)c(F)c8)c(F)c6)cc4)cc2)cc0,26.5,39.24735199,29.82286663
de_cp_0907,CCCCCC0CCC(c2cc(F)c(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)cc2)CC0,30.3,30.32331921,22.96759642
de_cp_0908,CCCCCC0CCC(c2ccc(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)cc2)CC0,22.9,30.53518767,23.80411065
de_cp_0909,CCCCCC0CCC(c2cc(F)c(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)c(F)c4)cc2)CC0,39.6,38.1521454,29.05217842
de_cp_0910,CCCCCC0CCC(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)cc2)CC0,34.3,37.62049484,27.46139477
de_cp_0911,CCCCCC0COC(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(c8cc(F)c(F)c(F)c8)cc6)c(F)c4)cc2)OC0,44.1,42.86204784,32.55367956
de_cp_0912,CCCCCC0CCC(c2ccc(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)cc6)cc4)cc2)CC0,16.4,22.04617717,17.55254331
de_cp_0913,CCCCCC0CCC(c2ccc(c4cc(F)c(c6ccc(C(F)(F)Oc8cc(F)c(F)c(F)c8)cc6)cc4)cc2)CC0,11.7,19.70333357,15.35219821
de_cp_0914,CCCCCC0COC(c2ccc(c4cc(F)c(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)cc4)cc2)OC0,27,18.06465198,15.27237181
de_cp_0915,CCCCCC0CCC(C2COc3cc(c6cc(F)c(C(F)(F)Oc8cc(F)c(F)c(F)c8)c(F)c6)c(F)cc3C2)CC0,,30.24389072,26.18907143
