id,xyz_file,smiles,name,status,reason,ff_used,min_energy_kcal,delta_eps,delta_eps_am1,delta_eps_r2scan3c
de_cp_2426,de_cp_2426.xyz,CCCC0CCC(c2c(F)c(F)c4c3c(F)c(F)c(OCC)cc3CCc4c2)CC0,,ok,ok,mmff,94.283117,-6.4,-4.906070284,-0.609186612
de_cp_2427,de_cp_2427.xyz,CCCOc0ccc(C2CCC(N=CC4CCC(CCCC)CC4)CC2)c(F)c(F)0,,ok,ok,mmff,68.135631,-6.5,-2.497785713,-1.680663006
de_cp_2428,de_cp_2428.xyz,CCCC0CCC(C=NC2CCC(c4ccc(OCC)c(F)c(F)4)CC2)CC0,,ok,ok,mmff,66.635145,-5.5,-2.103153007,-9.334111096
de_cp_2429,de_cp_2429.xyz,CCCC0(C#N)CCC(C=NC2CCC(c4ccc(OCC)c(F)c(F)4)CC2)CC0,,ok,ok,mmff,74.635091,-7.7,-4.952896338,-4.699192417
de_cp_2430,de_cp_2430.xyz,C1CC2(CCCCC)OC1(c9ccc(c8c(F)c(F)c(OCCC)cc8)cc9)CC2,,ok,ok,mmff,103.983379,-3.5,-0.923519616,-2.133504666
de_cp_2431,de_cp_2431.xyz,C1CC2(CCC)OC1(CCc8c(F)c(F)c(OCC)cc8)CC2,,ok,ok,mmff,76.068368,-4.6,0.101138334,-7.230799506
de_cp_2432,de_cp_2432.xyz,C1CC2(CCC)OC1(c8c(F)c(F)c(C9CCC(CCC)CC9)cc8)CC2,,ok,ok,mmff,73.630944,-1.7,-0.942502182,-3.452933955
de_cp_2433,de_cp_2433.xyz,CCCc0c(F)c(F)c(C1COC2(CCC(CCC3CCC(CCCCC)CC3)CO2)CC1)cc0,,ok,ok,mmff,64.958842,-1.9,-2.477346931,-1.045201964
de_cp_2434,de_cp_2434.xyz,CCCC0(C#N)CCC(C1COC2(CCC(CCC)CO2)CC1)CC0,,ok,ok,mmff,37.284148,-5.9,-0.570396377,0.297613395
de_cp_2435,de_cp_2435.xyz,CCCC0CCC1(OCC(c2c(F)c(F)c(c3c(F)c(F)c(CCC)cc3)cc2)CC1)OC0,,ok,ok,mmff,76.11424,-4.4,-5.189828935,-0.214668368
de_cp_2436,de_cp_2436.xyz,CCCC0CCC(C2CCC(c4ccc(OCCC)c(F)c(F)4)CO2)CC0,,ok,ok,mmff,72.130431,-13.5,1.051411235,-4.010885336
de_cp_2437,de_cp_2437.xyz,CCCC0(C#N)CCC(C1COC(c2c(F)c(F)c(OCC)cc2)CC1)CC0,,ok,ok,mmff,69.736754,-3.2,-2.5985345,0.255325562
de_cp_2438,de_cp_2438.xyz,CCCC0CCC(C2CCC(CCc4ccc(OCC)c(F)c(F)4)OC2)CC0,,ok,ok,mmff,66.8178,11,7.184633841,-3.39776285
de_cp_2439,de_cp_2439.xyz,FCCCC0CCC(c1cc(F)c(c2cc(F)c(OC(F)(F)C(F)(F))cc2)c(F)c1)CC0,,ok,ok,mmff,119.236741,-4.4,4.640759083,0.213821305
de_cp_2440,de_cp_2440.xyz,C1(C2(CCCC))(C3(F)(F))C23C1(c5ccc(c6c(F)c(F)c(OCC)cc6)cc5),,ok,ok,mmff,90.289984,-5.7,-2.282535349,-2.928478022
de_cp_2441,de_cp_2441.xyz,C1(C2(CCC))(C3(F)(F))C23C1(CCC5(CCC(C6CCC(CCC)CC6)(C#N))CC5),,ok,ok,mmff,75.584911,-5.1,,4.596990932
de_cp_2442,de_cp_2442.xyz,C1(C2(CCCC))(C3(F)(F))C23C1(c6c(F)c(F)c(C5CCC(CCC)CC5)cc6),,ok,ok,mmff,70.233929,-6.8,-4.6549424,7.68824388
de_cp_2443,de_cp_2443.xyz,CCCC0CCC(C2CCC(c4ccc(OCCC)c(F)c(F)4)C(F)(F)O2)CC0,,ok,ok,mmff,65.079928,-4.2,-1.7270313,-3.564948351
de_cp_2444,de_cp_2444.xyz,CCCC0CCC(C2CCC(C4CCC(OCC)C(F)(F)O4)CC2)CC0,,ok,ok,mmff,75.196953,-2.4,-2.569259645,-0.476539784
de_cp_2445,de_cp_2445.xyz,CCCC0CCC(C2CCC(C4CCC(CCC)C(F)(F)O4)CC2)CC0,,ok,ok,mmff,24.685218,12.3,16.74802424,-2.654265204
de_cp_2446,de_cp_2446.xyz,CCCCCC0CCC(C2CCC(C=CC#CC#N)CC2)CC0,,ok,ok,mmff,26.833741,24,31.49855487,-1.176113762
de_cp_2447,de_cp_2447.xyz,CCCC0CCC(c2ccc(C#CC#CC#N)cc2)CC0,,ok,ok,mmff,27.9792,16.3,20.91691431,-1.000607938
de_cp_2448,de_cp_2448.xyz,CCC0CCC(c2ccc(C#CC=CC#N)cc2)CC0,,ok,ok,mmff,27.10649,19,21.34358901,39.40411071
de_cp_2449,de_cp_2449.xyz,CCCCCC0CCC(c2ccc(C#CC#N)cc2)CC0,,ok,ok,mmff,31.097012,,1.12079603,77.94167113
de_cp_2450,de_cp_2450.xyz,CCCCCC0CCC(c2ccc(C#C[Cl])cc2)CC0,,ok,ok,mmff,28.016674,7.8,7.660242791,58.05132354
de_cp_2451,de_cp_2451.xyz,CCCCCC0CCC(c2ccc(C#CC(F)F)cc2)CC0,,ok,ok,mmff,30.916665,,16.75764484,48.93519081
de_cp_2452,de_cp_2452.xyz,CCCCCC0CCC(c2ccc(C#CC(F)(F)F)cc2)CC0,,ok,ok,mmff,32.929722,10.5,5.015330131,3.142744052
de_cp_2453,de_cp_2453.xyz,CCCCCC0CCC(C2CCC(c4ccc(OC(F)(F)F)cc4)CC2)CC0,,ok,ok,mmff,47.890595,10.8,8.169015584,13.21669577
de_cp_2454,de_cp_2454.xyz,CCCCCC0CCC(C2CCC(C(F)(F)Oc4ccc(OC(F)(F)F)cc4)CC2)CC0,,ok,ok,mmff,52.647967,14.3,20.11494836,19.28179249
de_cp_2455,de_cp_2455.xyz,CCCCCC0CCC(c2cc(F)c(C(=O)Oc4cc(F)c(OC(F)(F)C(F)(F))cc4)c(F)c2)CC0,,ok,ok,mmff,113.960886,7.7,11.79894187,4.834038704
de_cp_2456,de_cp_2456.xyz,CCCC0CCC(c2ccc(C(F)(F)Oc4cc(F)c(OC(F)(F)C(F)(F))cc4)cc2)CC0,,ok,ok,mmff,138.511221,15,13.45378234,4.992988585
de_cp_2457,de_cp_2457.xyz,CCCC0CCC(C2CCC(C(F)(F)Oc4cc(F)c(F)c(F)c4)CC2)CC0,,ok,ok,mmff,49.573338,13.67,12.26518413,16.67393544
de_cp_2458,de_cp_2458.xyz,CCCCCC0CCC(C2CCC(C(F)(F)Oc4cc(F)c(F)c(F)c4)CC2)CC0,,ok,ok,mmff,44.604637,13.7,15.72573604,9.835255488
de_cp_2459,de_cp_2459.xyz,CCCCCC0CCC(C2CC=C(C(F)(F)Oc4cc(F)c(F)c(F)c4)CC2)CC0,,ok,ok,mmff,47.50387,19,18.78710912,9.845458232
de_cp_2460,de_cp_2460.xyz,FCCCC0COC(c1cc(F)c(c2cc(F)c(F)cc2)c(F)c1)OC0,,ok,ok,mmff,31.013674,11,1.40219292,8.934090185
de_cp_2461,de_cp_2461.xyz,CCCc0ccc(C#Cc2c(F)cc(C#Cc4ccc(CCC#CC)cc4)cc2)cc0,,ok,ok,mmff,58.002808,9.8,0.254164943,11.95349115
de_cp_2462,de_cp_2462.xyz,CCCC0CCC(C2CCC(CCC#CC)CC2)CC0,,ok,ok,mmff,24.77339,12.9,16.8410813,12.23132764
de_cp_2463,de_cp_2463.xyz,CCCc0cc(F)c(c2cc(F)c(c4ccc(OC(F)(F)F)cc4)cc2)c(F)c0,,ok,ok,mmff,71.249742,9.7,0.475684329,1.951977469
de_cp_2464,de_cp_2464.xyz,C=CC=CC0CCC(C2CCC(C=C)CC2)CC0,,ok,ok,mmff,33.558717,9.6,0.185832004,0.474392678
de_cp_2465,de_cp_2465.xyz,C=CCC=CC0CCC(C2CCC(C=C)CC2)CC0,,ok,ok,mmff,44.44426,9.6,0.26581948,11.27767041
de_cp_2466,de_cp_2466.xyz,C=CCCC=CC0CCC(C2CCC(C=C)CC2)CC0,,ok,ok,mmff,50.160488,9.5,0.222144803,0.727841247
de_cp_2467,de_cp_2467.xyz,C=CCCC=CC0CCC(C2CCC(CCC=C)CC2)CC0,,ok,ok,mmff,52.922272,10.2,-0.538701102,0.336968241
de_cp_2468,de_cp_2468.xyz,C=CCCC=CC0CCC(C2CCC(C=CCCF)CC2)CC0,,ok,ok,mmff,58.910944,9.6,0.275831284,0.337165316
de_cp_2469,de_cp_2469.xyz,C=CCCC=CC0CCC(C2CCC(C=CCCC=C)CC2)CC0,,ok,ok,mmff,62.918009,9.6,0.231113531,0.446582407
de_cp_2470,de_cp_2470.xyz,CC=CCCC=CC0CCC(C2CCC(C=CC)CC2)CC0,,ok,ok,mmff,49.59102,9.5,0.28625202,-0.864216138
de_cp_2471,de_cp_2471.xyz,C=CCCC0CCC(C=CC2CCC(C=C)CC2)CC0,,ok,ok,mmff,40.751056,9.6,0.369344015,0.30927041
de_cp_2472,de_cp_2472.xyz,C=CCCC=CC0CCC(C2CCC(c4ccc(CCC=C)cc4)CC2)CC0,,ok,ok,mmff,80.039628,9,0.470770533,0.305685642
de_cp_2473,de_cp_2473.xyz,Cc0ccc(c2ccc(c4cc(F)c(C6CCC(COC)CC6)cc4)cc2)cc0,,ok,ok,mmff,79.228216,8.3,4.062627165,0.466385798
de_cp_2474,de_cp_2474.xyz,Cc0ccc(c2ccc(c4cc(F)c(C6CCC(COC)CC6)c(F)c4)cc2)cc0,,ok,ok,mmff,67.543283,5,0.922947029,0.557616076
de_cp_2475,de_cp_2475.xyz,CCc0ccc(c2ccc(c4cc(F)c(C6CCC(CCC)CC6)cc4)cc2)cc0,,ok,ok,mmff,71.091808,5,2.246444037,0.630099472
de_cp_2476,de_cp_2476.xyz,CCc0ccc(c2ccc(c4cc(F)c(C6CCC(CCC)CC6)c(F)c4)cc2)cc0,,ok,ok,mmff,58.128587,,,2.686223675
de_cp_2477,de_cp_2477.xyz,CCCCC0CCC(c2ccc(C#Cc4ccc(CC)cc4)cc2)CC0,,ok,ok,mmff,45.617541,7,0.822392761,1.071251598
de_cp_2478,de_cp_2478.xyz,C=CCCC0CCC(c2ccc(C#Cc4ccc(CC)cc4)cc2)CC0,,ok,ok,mmff,56.545295,6.33,1.430145503,1.968641617
de_cp_2479,de_cp_2479.xyz,C=CCCC0CCC(c2cc(F)c(C#Cc4ccc(CC)cc4)c(F)c2)CC0,,ok,ok,mmff,58.664678,5.66,0.797796653,1.081873862
de_cp_2480,de_cp_2480.xyz,CC=CCCC0CCC(c2ccc(C#Cc4ccc(CC)cc4)cc2)CC0,,ok,ok,mmff,54.807019,3,0.875472746,1.112013124
de_cp_2481,de_cp_2481.xyz,C=CCCc0ccc(C#Cc2ccc(OCCCCCCC)cc2)cc0,,ok,ok,mmff,48.6505,6.33,0.729980458,1.536310731
de_cp_2482,de_cp_2482.xyz,C=CCCC0CCC(c2ccc(C#Cc4ccc(CCCCC)cc4)cc2)CC0,,ok,ok,mmff,55.93779,18.3,13.94214719,0.976263539
de_cp_2483,de_cp_2483.xyz,CCCC0CCC(c1ccc(C(=S)Oc2cc(F)c(F)c(F)c2)cc1)CC0,,ok,ok,mmff,80.867911,10.3,11.18385119,2.389658241
de_cp_2484,de_cp_2484.xyz,CCCc0ccc(CCc2cc(F)c(c4cc(F)c(OC(F)(F)C(F)C(F)(F)(F))cc4)cc2)cc0,,ok,ok,mmff,78.804638,-0.33,0.209145069,0.963821992
de_cp_2485,de_cp_2485.xyz,CCC0CCC(C=CCCC=CC2CCC(CCC)CC2)CC0,,ok,ok,mmff,36.854642,7.5,7.544713804,15.37507319
de_cp_2486,de_cp_2486.xyz,CCCC0CCC(CCCCC2CCC(c4cc(F)c(F)c(F)c4)CC2)CC0,,ok,ok,mmff,50.67812,15,2.769612158,9.107294911
de_cp_2487,de_cp_2487.xyz,CCCC0CCC(c2ccc(C(F)(F)OCCc4cc(F)c(F)c(F)c4)cc2)CC0,,ok,ok,mmff,71.808429,1,0.393941603,0.435903359
de_cp_2488,de_cp_2488.xyz,CCCC0CCC(c2ccc(c4ccc(C6CCC(CCCCC)CC6)cc4)cc2)CC0,,ok,ok,mmff,70.516809,3.7,0.570976929,7.66601633
de_cp_2489,de_cp_2489.xyz,CCCC0CCC(c2ccc(C(F)(F)OCCc4ccc(C6CCC(CCCCC)CC6)cc4)cc2)CC0,,ok,ok,mmff,85.56991,-4.17,2.844248692,-0.207659038
de_cp_2490,de_cp_2490.xyz,CCCC0CCC(CCc2cc(F)c(C(=O)Oc4ccc(OCC)c(F)c(F)4)cc2)CC0,,ok,ok,mmff,87.822414,-5.67,-1.547086913,0.458116777
de_cp_2491,de_cp_2491.xyz,CCCCCC0CCC(C=CC2CCC(C(=O)Oc4ccc(OCC)c(F)c(F)4)CC2)CC0,,ok,ok,mmff,74.438694,-4.2,-1.573455007,2.017868448
de_cp_2492,de_cp_2492.xyz,CCCCCC0CCC(c2ccc(C(F)(F)Oc4ccc(OCC)c(F)c(F)4)cc2)CC0,,ok,ok,mmff,99.552221,45,46.23326013,0.674816471
de_cp_2493,de_cp_2493.xyz,CCCC0CCC(C=Cc2ccc(C(=O)Oc4cc(F)c(C#N)c(F)c4)cc2)CC0,,ok,ok,mmff,57.969227,7,2.970330871,-2.608406025
de_cp_2494,de_cp_2494.xyz,CCCCCC0CCC(C=CC2CCC(C(=O)Oc4cc(F)c(F)cc4)CC2)CC0,,ok,ok,mmff,50.729561,8.33,6.251837844,-0.92921545
de_cp_2495,de_cp_2495.xyz,CCCC0CCC(CCC2CCC(c4cc(F)c(F)cc4)CC2)CC0,,ok,ok,mmff,45.994069,3.8,3.450952454,64.11069671
de_cp_2496,de_cp_2496.xyz,[Cl]c0ccc1sc(C#Cc2ccc(CCCCC)cc2)c(C)c1c0,,ok,ok,mmff,33.765633,0.6,1.006422815,0.964885044
de_cp_2497,de_cp_2497.xyz,Cc0ccc1sc(C#Cc2c(C)cc(CCCCC)cc2)cc1c0,,ok,ok,mmff,41.058398,1,1.102627188,5.614900712
de_cp_2498,de_cp_2498.xyz,c0c(OC)cc1sc(C#Cc2ccc(CCC)cc2)c(C)c1c0,,ok,ok,mmff,39.842389,2.5,1.295727599,8.711343311
de_cp_2499,de_cp_2499.xyz,c0c(OC)cc1sc(C#Cc2ccc(c3ccc(CCC)cc3)cc2)c(C)c1c0,,ok,ok,mmff,62.289627,6.9,2.224892266,1.397511891
de_cp_2500,de_cp_2500.xyz,C0CCCC0c1ccc(c2cc(F)c(c3sc(CC)cc3)c(F)c2)cc1,,ok,ok,mmff,56.818327,6.87,2.291264743,1.287852036
de_cp_2501,de_cp_2501.xyz,CCCc0ccc(c1cc(F)c(c2sc(CC)cc2)c(F)c1)cc0,,ok,ok,mmff,45.838142,-6.9,-2.660373103,1.577247344
de_cp_2502,de_cp_2502.xyz,CCCC0CCC(C(C)C(C)c1ccc(c2c(F)c(F)c(OCC)cc2)cc1)CC0,,ok,ok,mmff,89.175665,-5,,1.773202408
de_cp_2503,de_cp_2503.xyz,CCCC0CCC(CCc1ccc(c2c(F)c(F)c(OCC)cc2)cc1)CC0,,ok,ok,mmff,75.259706,33.9,32.91430221,1.581858442
de_cp_2504,de_cp_2504.xyz,CCCc0cc1sc(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)nc1cc0,,ok,ok,mmff,28.597561,38.8,34.49173295,-2.303310958
de_cp_2505,de_cp_2505.xyz,CCCc0cc1sc(c5cc(F)c(c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc5)nc1cc0,,ok,ok,mmff,55.784599,34,35.26471808,-2.046431112
de_cp_2506,de_cp_2506.xyz,CCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)cc0,,ok,ok,mmff,52.016458,-2.3,,23.44256383
de_cp_2507,de_cp_2507.xyz,C0C(COc2ccc(OCC4CC4)c(F)c(F)2)C0,,ok,ok,mmff,90.011381,-4.1,-3.994052831,23.62180072
de_cp_2508,de_cp_2508.xyz,C0C(COc2ccc(OCCC)c(F)c(F)2)C0,,ok,ok,mmff,67.592309,-5.6,0.218404336,26.18744487
de_cp_2509,de_cp_2509.xyz,CCCOc1c(F)c(F)c(OCCCCF)cc1,,ok,ok,mmff,42.974872,-3.5,4.579677228,-1.914495948
de_cp_2510,de_cp_2510.xyz,CCCOc1c(F)c(F)c(OCCCF)cc1,,ok,ok,mmff,40.970194,-2.9,2.116139979,-2.689725297
de_cp_2511,de_cp_2511.xyz,CC(C)(C)C(F)(F)COc1c(F)c(F)c(OCC(F)(F)C(C)(C)C)cc1,,ok,ok,mmff,128.168897,-1.7,-2.256240137,0.872256466
de_cp_2512,de_cp_2512.xyz,CC(C)C(F)(F)COc1c(F)c(F)c(OCC(F)(F)C(C)C)cc1,,ok,ok,mmff,107.996878,-9.2,-0.950354324,9.003619893
de_cp_2513,de_cp_2513.xyz,CCCCC(F)COc1c(F)c(F)c(OCC(F)CCCC)cc1,,ok,ok,mmff,71.230109,-8.6,0.390549435,-0.386345794
de_cp_2514,de_cp_2514.xyz,CCC(F)COc1c(F)c(F)c(OCC(F)CC)cc1,,ok,ok,mmff,70.031698,-5.88,0.247149673,-0.427536784
de_cp_2515,de_cp_2515.xyz,CCCOc1c(F)c(F)c(OCCC)cc1,,ok,ok,mmff,44.943699,-10.1,-20.86086998,-1.408446777
de_cp_2516,de_cp_2516.xyz,CCCOc1c(C(F)(F)(F))c(C(F)(F)(F))c(OCCC)cc1,,ok,ok,mmff,29.360241,30.77,21.67123075,0.662599645
de_cp_2517,de_cp_2517.xyz,FCCCCc0ccc(c2cc(F)c(c4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)cc0,,ok,ok,mmff,52.830755,16.57,7.925028574,-2.670669858
de_cp_2518,de_cp_2518.xyz,FCCCCC0CCC(c2ccc(c4ccc(C(F)(F)Oc6cc(F)c(F)c(F)c6)cc4)cc2)CC0,,ok,ok,mmff,100.787052,-11.6,-7.115408429,-13.94977623
de_cp_2519,de_cp_2519.xyz,C0CC(Oc2ccc3c4ccc(OCC)c(F)c4Oc3c(F)2)CC0,,ok,ok,mmff,83.162583,-10.1,-0.930163245,13.51808697
de_cp_2520,de_cp_2520.xyz,C0CC(COc2ccc3c4ccc(OCC)c(F)c4Oc3c(F)2)CC0,,ok,ok,mmff,83.304095,0.2,-5.139027016,4.715902958
de_cp_2521,de_cp_2521.xyz,CCOc0ccc1c2ccc(OCCCC)c(F)c2Oc1c(F)0,,ok,ok,mmff,72.888036,-2.3,-1.765511763,-1.299740172
de_cp_2522,de_cp_2522.xyz,C=CC0CCC(c2ccc(c4cc(F)c(OCC)cc4)cc2)CC0,,ok,ok,mmff,72.797474,-2.2,-1.2183737,0.347729522
de_cp_2523,de_cp_2523.xyz,CCCC=Cc0ccc(c2cc(F)c(OCC)cc2)cc0,,ok,ok,mmff,52.3764,-9.59,-5.923986369,-2.076078421
de_cp_2524,de_cp_2524.xyz,CCCCCC0CCC(COc1c(F)c(F)c2c3c(F)c(F)c(CCC)cc3sc2c1)CC0,,ok,ok,mmff,68.2553,-8.7,-7.430898688,-1.051777343
de_cp_2525,de_cp_2525.xyz,CCCCCOc1c(F)c(F)c2c3c(F)c(F)c(CCC)cc3oc2c1,,ok,ok,mmff,42.910113,-10.1,-6.703983396,-1.164163902
de_cp_2526,de_cp_2526.xyz,CCOc1c(F)c(F)c2c3c(F)c(F)c(c0ccc(CCCCC)cc0)cc3oc2c1,,ok,ok,mmff,66.429915,-8.24,-9.859346987,-2.208647356
de_cp_2527,de_cp_2527.xyz,CCOc1c(F)c(F)c2c3c(F)c(F)c(OCC0CCC(CCCCC)CC0)cc3oc2c1,,ok,ok,mmff,64.504302,-10.52,-3.63933907,-5.560524582
de_cp_2528,de_cp_2528.xyz,CCOc1c(F)c(F)c2c3c(F)c(F)c(OCC0COC(CCCCC)CC0)cc3oc2c1,,ok,ok,mmff,64.913534,-9.2,-4.256045114,-5.807175518
de_cp_2529,de_cp_2529.xyz,CCOc1c(F)c(F)c2c3c(F)c(F)c(c0c(F)cc(CCCCC)cc0)cc3oc2c1,,ok,ok,mmff,68.394284,-13.1,-12.19573035,-8.482736463
de_cp_2530,de_cp_2530.xyz,CCOc1c(F)c(F)c2c3c(F)c(F)c(OCC0CCC(CCCCC)CC0)cc3Cc2c1,,ok,ok,mmff,104.053235,-6.9,-2.287406412,-4.255170239
de_cp_2531,de_cp_2531.xyz,CCCc1ccc2c3ccc(OCCCCC)c(F)c3oc2c1(F),,ok,ok,mmff,61.070015,-9.4,-1.065483593,-4.111159382
de_cp_2532,de_cp_2532.xyz,C0CCCC0COc1ccc2c3ccc(OCC)c(F)c3oc2c1(F),,ok,ok,mmff,82.382851,-7.3,-2.163849544,-9.230910695
de_cp_2533,de_cp_2533.xyz,C0CCCC0c1ccc2c3ccc(OCCCCC)c(F)c3oc2c1(F),,ok,ok,mmff,73.016265,-10.6,-4.545739099,-0.618988783
de_cp_2534,de_cp_2534.xyz,C0CCCC0Oc1ccc2c3ccc(OCCCCC)c(F)c3oc2c1(F),,ok,ok,mmff,81.833366,-9.7,0.617693306,0.132839384
de_cp_2535,de_cp_2535.xyz,C0COCC0Oc1ccc2c3ccc(OCCCCC)c(F)c3oc2c1(F),,ok,ok,mmff,92.553065,23.9,30.47415971,-0.613492624
de_cp_2536,de_cp_2536.xyz,CCCCCc1ccc2c3ccc(c4cc(F)c(C(F)(F)Oc5cc(F)c(F)c(F)c5)c(F)c4)cc3Cc2c1,,ok,ok,mmff,62.912776,15.9,20.34337287,0.258474723
de_cp_2537,de_cp_2537.xyz,CCCCCc1ccc2c3ccc(c4c(F)c(F)c(C(F)(F)Oc5cc(F)c(F)c(F)c5)cc4)cc3Cc2c1,,ok,ok,mmff,106.432586,13.9,13.04070765,5.021238169
de_cp_2538,de_cp_2538.xyz,CCCCCc1ccc2c3ccc(c5cc(F)c(F)c(F)c5)cc3Cc2c1,,ok,ok,mmff,74.382138,15.2,,24.83869401
de_cp_2539,de_cp_2539.xyz,CCCc0ccc(c1cc(F)c(c2ccc3c4ccc(c5cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c5)cc4C(CCCCCCCC)(CCCCCCCC)c3c2)cc1)cc0,,ok,ok,mmff,126.347463,-12.1,-12.05988084,17.33989977
de_cp_2540,de_cp_2540.xyz,CCCC0CCC(COc1c(F)c(F)c2c3c(F)c(OCC)ccc3c2c1)CC0,,ok,ok,mmff,113.676572,-12.6,-13.77478688,12.31734228
de_cp_2541,de_cp_2541.xyz,CCCCCOc1c(F)c(F)c2c3c(F)c(OCC)ccc3c2c1,,ok,ok,mmff,102.494766,-3.8,-6.108170394,9.06880171
de_cp_2542,de_cp_2542.xyz,CCCc1cc(F)c2c3c(F)c(OCC)ccc3c2c1,,ok,ok,mmff,88.791532,-4.4,-7.940328437,-7.574225712
de_cp_2543,de_cp_2543.xyz,CCCC0CCC(c1c(F)c(F)c2c3c(F)c(OCC)ccc3c2c1)CC0,,ok,ok,mmff,104.92953,6.1,0.552034603,-9.362518859
de_cp_2544,de_cp_2544.xyz,CCCc0ccc(c2cc(F)c(C#Cc4ccc(CCCC)cc4)c(C)c2)cc0,,ok,ok,mmff,62.046441,6.4,1.001432492,-4.198739213
de_cp_2545,de_cp_2545.xyz,CCCc0ccc(c2cc(F)c(C#Cc4ccc(OCCC)cc4)c(C)c2)cc0,,ok,ok,mmff,61.40012,36.6,35.58559131,-5.66247267
de_cp_2546,de_cp_2546.xyz,CCCCCc0ccc(c2cc(F)c(C#Cc4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)c(C)c2)cc0,,ok,ok,mmff,45.221623,37.9,39.52947501,0.743771351
de_cp_2547,de_cp_2547.xyz,CCCCOc0ccc(c2cc(F)c(C#Cc4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)c(C)c2)cc0,,ok,ok,mmff,45.688489,6.77,0.977169625,1.783371542
de_cp_2548,de_cp_2548.xyz,CCCc0ccc(c2cc(F)c(C#Cc4ccc(CCCC)cc4)cc2)cc0,,ok,ok,mmff,58.420743,39.5,38.48640443,28.10964933
de_cp_2549,de_cp_2549.xyz,CCCCCc0ccc(c2cc(F)c(C#Cc4cc(F)c(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c4)cc2)cc0,,ok,ok,mmff,41.374836,26.1,24.67195886,36.90488349
de_cp_2550,de_cp_2550.xyz,CCCc0ccc(c2cc(F)c(C(F)(F)Oc4cc(F)c(OC(F)(F)C(F)=C(F)C(F)(F)F)c(F)c4)c(F)c2)cc0,,ok,ok,mmff,33.640201,18.8,17.86353591,1.263015255
de_cp_2551,de_cp_2551.xyz,CCCc0ccc(c2cc(F)c(c4cc(F)c(OC(F)(F)C(F)=C(F)C(F)(F)F)c(F)c4)c(F)c2)cc0,,ok,ok,mmff,62.998056,5.9,,30.84339007
de_cp_2552,de_cp_2552.xyz,CCCC0CCC(C2CCC(c4ccc(OC(F)(F)C(F)=C(F)C(F)(F)F)cc4)CC2)CC0,,ok,ok,mmff,52.509288,31.1,34.53081,19.072696
de_cp_2553,de_cp_2553.xyz,COCC0CCC(c2cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c2)CC0,,ok,ok,mmff,30.536651,20.3,26.8170991,16.76567013
de_cp_2554,de_cp_2554.xyz,CCCC0CCC(c2cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c2)CC0,,ok,ok,mmff,22.572361,40.2,35.00954651,3.940277905
de_cp_2555,de_cp_2555.xyz,COCC0CCC(c2cc(F)c(C(F)(F)Oc4cc(F)c(c6cc(F)c(F)c(F)c6)cc4)c(F)c2)CC0,,ok,ok,mmff,54.595911,28.3,29.40611413,23.99632704
de_cp_2556,de_cp_2556.xyz,CCCC0CCC(c2cc(F)c(C(F)(F)Oc4cc(F)c(c6cc(F)c(F)c(F)c6)cc4)c(F)c2)CC0,,ok,ok,mmff,46.81822,-18.2,-8.759509375,19.32802086
de_cp_2557,de_cp_2557.xyz,CCCCOc1c(F)c2C(=O)OC(CCC)=Cc2cc1,,ok,ok,mmff,44.567516,56.6,58.652811,25.10180129
de_cp_2558,de_cp_2558.xyz,CCCc0cc(F)c(c2cc(F)c(C(F)(F)Oc4cc(F)c(c6ccc7c(F)c(C#CC(F)(F)F)c(F)cc7c6)c(F)c4)c(F)c2)cc0,,ok,ok,mmff,73.873291,52.1,54.46328373,21.24685402
de_cp_2559,de_cp_2559.xyz,CCCCCc0cc(F)c(c2cc(F)c(C(F)(F)Oc4cc(F)c(c6ccc7c(F)c(C#CC(F)(F)F)c(F)cc7c6)c(F)c4)c(F)c2)cc0,,ok,ok,mmff,73.563514,56.1,51.51374515,-6.290094949
de_cp_2560,de_cp_2560.xyz,CCCCCc0ccc(C#Cc2cc(F)c(C(F)(F)Oc4ccc5c(F)c(C#CC(F)(F)F)c(F)cc5c4)c(F)c2)cc0,,ok,ok,mmff,41.39806,57.7,61.46732698,45.98089774
de_cp_2561,de_cp_2561.xyz,CCCCOc0ccc(C#Cc2cc(F)c(C(F)(F)Oc4ccc5c(F)c(C#CC(F)(F)F)c(F)cc5c4)c(F)c2)cc0,,ok,ok,mmff,40.567153,48.1,47.78341251,42.6268857
de_cp_2562,de_cp_2562.xyz,CCCCCc0cc(F)c(c2cc(F)c(C(F)(F)Oc4cc(F)c(C#CC(F)(F)F)c(F)c4)c(F)c2)cc0,,ok,ok,mmff,35.377782,0.3,0.119849508,42.06303427
